date,campaign_id,campaign_name,channel,region,weather_severity_index,impressions,clicks,spend_cad,conversions,revenue_cad,cpm_cad,cpc_cad,roas
2025-11-13,CMP1004,Brand_Lift_National,Search,Quebec,0.34,52540,1128.8,407.93,37.43,2760.53,7.76,0.361,6.767
2026-04-04,CMP1003,Severe_Weather_Awareness,Video,Ontario,0.634,77401,1884.3,443.13,82.64,4685.45,5.73,0.235,10.574
2025-12-10,CMP1002,Premium_Upgrade_Q1,Video,Ontario,0.987,33523,518.2,260.72,24.47,1303.81,7.78,0.503,5.001
2026-03-26,CMP1003,Severe_Weather_Awareness,Video,British Columbia,0.595,68643,708.7,547.41,57.81,4747.43,7.97,0.772,8.673
2026-01-04,CMP1002,Premium_Upgrade_Q1,Search,Ontario,0.762,45751,763.3,402.91,62.21,5177.04,8.81,0.528,12.849
2026-01-29,CMP1000,Winter_Storm_Alert_Promo,Display,Quebec,0.875,100098,1387.0,761.29,49.72,3309.17,7.61,0.549,4.347
2026-01-15,CMP1004,Brand_Lift_National,Video,Ontario,0.822,20904,239.7,237.0,6.79,330.47,11.34,0.989,1.394
2025-12-14,CMP1000,Winter_Storm_Alert_Promo,Search,Quebec,0.816,81279,1377.7,426.25,51.06,2323.45,5.24,0.309,5.451
2025-12-19,CMP1003,Severe_Weather_Awareness,Search,Atlantic,0.843,47815,1299.2,551.15,57.89,4753.92,11.53,0.424,8.625
2025-11-13,CMP1003,Severe_Weather_Awareness,Search,British Columbia,0.34,61962,1975.1,261.91,57.13,3009.36,4.23,0.133,11.49
2025-12-25,CMP1006,Spring_Forecast_Launch,Native,Ontario,0.638,64891,1015.5,706.64,51.76,4516.4,10.89,0.696,6.391
2025-12-05,CMP1003,Severe_Weather_Awareness,Native,Ontario,0.781,57454,1570.4,359.91,111.15,4003.0,6.26,0.229,11.122
2026-01-15,CMP1007,B2B_Partner_Coop,Display,British Columbia,0.822,26828,373.6,230.53,16.34,1453.76,8.59,0.617,6.306
2026-03-09,CMP1004,Brand_Lift_National,Connected TV,Alberta,0.405,46988,1031.1,235.04,59.42,2704.5,5.0,0.228,11.507
2026-04-26,CMP1007,B2B_Partner_Coop,Native,Alberta,0.419,53157,533.1,723.05,15.75,360.19,13.6,1.356,0.498
2026-02-28,CMP1000,Winter_Storm_Alert_Promo,Display,Atlantic,0.727,48417,1096.9,230.4,44.51,2948.46,4.76,0.21,12.797
2026-01-09,CMP1006,Spring_Forecast_Launch,Video,British Columbia,0.879,58288,1125.1,262.7,72.08,3081.29,4.51,0.233,11.729
2026-01-30,CMP1006,Spring_Forecast_Launch,Search,British Columbia,0.87,42289,600.6,408.31,21.78,2019.15,9.66,0.68,4.945
2025-12-22,CMP1003,Severe_Weather_Awareness,Video,Alberta  ,0.871,79026,1511.9,1131.55,115.07,10765.74,14.32,0.748,9.514
2025-12-29,CMP1003,Severe_Weather_Awareness,Connected TV,British Columbia,0.631,53513,330.4,432.61,15.01,1067.54,8.08,1.309,2.468
2026-02-04,CMP1003,Severe_Weather_Awareness,Native,Alberta,0.654,88591,1883.3,567.08,85.85,1305.69,6.4,0.301,2.302
2026-03-12,CMP1001,App_Download_Push,Display,Ontario,0.555,57058,1161.6,609.72,41.16,3462.6,10.69,0.525,5.679
2026-01-20,CMP1003,Severe_Weather_Awareness,Video,British Columbia,0.941,50727,572.4,393.43,15.3,1213.03,7.76,0.687,3.083
2025-11-22,CMP1007,B2B_Partner_Coop,Video,British Columbia,0.317,62289,1155.3,413.91,22.75,1320.26,6.64,0.358,3.19
2025-12-07,CMP1006,Spring_Forecast_Launch,Native,Quebec,0.618,57377,1287.3,474.67,52.13,5183.63,8.27,0.369,10.92
2025-12-03,CMP1006,Spring_Forecast_Launch,Search,British Columbia,0.811,35937,608.5,35.94,46.34,3537.42,1.0,0.059,98.432
2026-01-17,CMP1007,B2B_Partner_Coop,Native,Ontario,0.604,59452,269.9,699.58,8.53,300.76,11.77,2.592,0.43
2025-12-13,CMP1005,Local_News_Sponsorship,Video,Alberta,0.669,48161,856.9,525.24,31.57,1947.61,10.91,0.613,3.708
2026-01-08,CMP1000,Winter_Storm_Alert_Promo,Video,British Columbia,0.789,72908,1131.0,345.0,45.23,2979.36,4.73,0.305,8.636
2026-04-20,CMP1004,Brand_Lift_National,Display,Quebec,0.615,16597,262.0,125.44,14.49,1226.06,7.56,0.479,9.774
2026-02-28,CMP1003,Severe_Weather_Awareness,Display,Atlantic,0.727,82256,255.4,489.55,7.63,563.32,5.95,1.917,1.151
2025-11-16,CMP1007,B2B_Partner_Coop,Connected TV,Alberta,0.307,41824,614.5,415.46,18.65,1115.32,9.93,0.676,2.685
2026-04-16,CMP1000,Winter_Storm_Alert_Promo,Search,Quebec,0.544,30212,670.0,174.76,12.03,367.91,5.78,0.261,2.105
2026-01-06,CMP1003,Severe_Weather_Awareness,Native,Atlantic,0.77,84238,1131.4,610.32,46.44,4043.62,7.25,0.539,6.625
2026-03-25,CMP1003,Severe_Weather_Awareness,Display,Atlantic,0.47,61219,671.5,595.23,38.84,4349.76,9.72,0.886,7.308
2026-03-03,CMP1000,Winter_Storm_Alert_Promo,Native,Atlantic,0.369,34767,522.9,283.09,17.92,1034.56,8.14,0.541,3.655
2026-03-02,CMP1006,Spring_Forecast_Launch,Native,Atlantic,0.593,46488,46.5,333.05,2.16,150.08,7.16,7.164,0.451
2026-04-18,CMP1003,Severe_Weather_Awareness,Video,Ontario,0.601,63438,1625.4,522.21,77.72,7400.83,8.23,0.321,14.172
2025-11-27,CMP1005,Local_News_Sponsorship,Display,Quebec,0.377,26244,208.2,243.63,4.58,22.91,9.28,1.17,0.094
2026-04-06,CMP1000,Winter_Storm_Alert_Promo,Display,Alberta,0.315,76295,1233.1,572.38,27.57,2034.58,7.5,0.464,3.555
2026-03-10,CMP1007,B2B_Partner_Coop,Search,British Columbia,0.348,80533,1420.2,391.46,54.43,2631.64,4.86,0.276,6.723
2026-02-23,CMP1004,Brand_Lift_National,Search,Quebec,0.77,38579,424.5,438.07,23.78,1333.84,11.36,1.032,3.045
2025-11-09,CMP1002,Premium_Upgrade_Q1,Connected TV,Ontario,0.317,33537,307.6,312.14,7.0,554.47,9.31,1.015,1.776
2025-12-20,CMP1006,Spring_Forecast_Launch,Video,Atlantic,0.912,56398,845.4,416.98,45.98,2802.22,7.39,0.493,6.72
2025-11-12,CMP1005,Local_News_Sponsorship,Native,Ontario,0.243,49807,102.8,309.41,4.74,344.79,6.21,3.01,1.114
2026-01-27,CMP1000,Winter_Storm_Alert_Promo,Native,Ontario,0.948,85787,1896.5,699.35,88.41,5091.43,8.15,,7.28
2026-03-21,CMP1006,Spring_Forecast_Launch,Search,Quebec,0.352,63102,1281.2,636.84,75.04,6472.93,10.09,0.497,10.164
2026-01-19,CMP1002,Premium_Upgrade_Q1,Native,Atlantic,0.774,39698,365.6,355.17,22.68,1446.84,8.95,0.971,4.074
2026-01-26,CMP1006,Spring_Forecast_Launch,Video,British Columbia,0.704,37197,651.6,488.11,12.08,667.84,13.12,0.749,1.368
2026-01-26,CMP1002,Premium_Upgrade_Q1,Video,Quebec,0.704,43520,477.9,443.12,19.34,1173.04,10.18,0.927,2.647
2026-01-20,CMP1006,Spring_Forecast_Launch,Video,Atlantic  ,0.941,58086,725.9,554.86,44.25,2785.1,9.55,0.764,5.019
2025-11-10,CMP1007,B2B_Partner_Coop,Native,Alberta,0.221,34364,272.9,225.29,8.34,365.69,6.56,0.825,1.623
2026-04-21,CMP1002,Premium_Upgrade_Q1,Search,British Columbia,0.505,38282,1047.1,369.38,79.04,4130.86,9.65,0.353,11.183
2025-11-29,CMP1003,Severe_Weather_Awareness,Video,Alberta,0.374,62194,750.8,427.65,31.45,1786.58,6.88,0.57,4.178
2026-02-25,CMP1004,Brand_Lift_National,Native,Alberta,0.861,25038,328.8,364.04,11.61,927.58,14.54,1.107,2.548
2026-01-19,CMP1006,Spring_Forecast_Launch,Search,Atlantic,0.774,57876,1182.4,568.78,41.48,2564.46,9.83,0.481,4.509
2026-01-18,CMP1006,Spring_Forecast_Launch,video,Atlantic,0.731,69482,434.1,1135.92,19.9,1715.69,16.35,2.617,1.51
2026-02-21,CMP1003,Severe_Weather_Awareness,Native,Ontario,0.763,50100,797.9,355.46,11.84,1284.08,7.09,0.445,3.612
2026-04-28,CMP1006,Spring_Forecast_Launch,Video,British Columbia,0.676,67718,67.7,464.56,2.98,193.26,6.86,6.86,0.416
2025-12-15,CMP1001,App_Download_Push,Video,Atlantic,0.976,60661,780.8,446.56,13.08,808.2,7.36,0.572,1.81
2026-01-05,CMP1006,Spring_Forecast_Launch,Connected TV,Atlantic,0.64,46839,1097.8,547.64,43.46,2559.34,11.69,0.499,4.673
2026-03-01,CMP1006,Spring_Forecast_Launch,Native,Ontario,0.6,52325,684.7,475.14,29.77,3402.86,9.08,0.694,7.162
2026-01-03,CMP1005,Local_News_Sponsorship,Display,Alberta,0.611,62401,855.6,274.1,21.65,1926.28,4.39,0.32,7.028
2025-12-29,CMP1004,Brand_Lift_National,Video,Ontario,0.631,79613,743.9,666.62,26.1,1923.31,8.37,0.896,2.885
2026-03-01,CMP1007,B2B_Partner_Coop,Connected TV,Quebec,0.6,65372,1280.9,299.86,41.06,2970.91,4.59,0.234,9.908
2026-04-11,CMP1003,Severe_Weather_Awareness,Search,Alberta,0.61,37299,681.3,406.99,20.08,2181.84,10.91,0.597,5.361
2026-02-10,CMP1002,Premium_Upgrade_Q1,Native,Ontario,0.709,80119,1076.5,1610.47,54.5,1387.61,20.1,1.496,0.862
2026-02-22,CMP1006,Spring_Forecast_Launch,Display,Ontario,0.625,41294,432.7,119.11,17.69,1050.79,2.88,0.275,8.822
2026-02-05,CMP1007,B2B_Partner_Coop,Search,Atlantic,0.851,43335,821.0,465.45,44.43,3322.93,10.74,0.567,7.139
2025-11-03,CMP1007,B2B_Partner_Coop,Native,Atlantic,0.147,61060,298.4,601.14,7.31,509.24,9.85,2.015,0.847
2025-12-08,CMP1001,App_Download_Push,Search,Ontario,0.915,58672,1203.7,553.88,71.1,1285.8,9.44,0.46,2.321
2026-04-15,CMP1001,App_Download_Push,Search,Atlantic,0.56,41860,874.6,404.9,51.76,4851.17,9.67,0.463,11.981
2026-03-10,CMP1002,Premium_Upgrade_Q1,Display,Atlantic,0.348,67718,868.3,797.36,18.69,1683.12,11.77,0.918,2.111
2026-04-29,CMP1003,Severe_Weather_Awareness,Native,British Columbia,0.619,48630,998.2,404.84,44.12,4237.92,8.32,0.406,10.468
2026-02-10,CMP1004,Brand_Lift_National,Connected TV,Alberta,0.709,72292,1411.7,266.57,64.56,3822.01,3.69,0.189,14.338
2026-03-20,CMP1000,Winter_Storm_Alert_Promo,Display,Ontario,0.502,79003,902.8,797.78,24.8,1401.83,10.1,0.884,1.757
2025-12-28,CMP1001,App_Download_Push,Search,Atlantic,0.826,73052,355.0,761.52,18.81,1150.09,10.42,2.145,1.51
2026-03-21,CMP1005,Local_News_Sponsorship,Connected TV,Quebec,0.352,44064,687.0,279.76,26.74,1502.24,6.35,0.407,5.37
2025-12-12,CMP1000,Winter_Storm_Alert_Promo,Display,Alberta,0.819,80344,1224.4,622.65,28.25,1936.94,7.75,0.509,3.111
2026-04-11,CMP1007,B2B_Partner_Coop,Search,Quebec,0.61,65836,1847.2,648.46,33.82,2911.07,9.85,0.351,4.489
2026-02-06,CMP1001,App_Download_Push,Display,British Columbia,0.755,54384,668.7,471.41,36.41,2569.41,8.67,0.705,5.45
2026-01-20,CMP1007,B2B_Partner_Coop,Native,Alberta,0.941,37586,464.0,330.39,26.66,1890.42,8.79,0.712,5.722
2026-02-03,CMP1007,B2B_Partner_Coop,Native,Atlantic,0.628,21942,336.8,188.69,16.28,1212.69,8.6,0.56,6.427
2026-03-30,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Atlantic,0.522,52490,1211.7,561.55,54.52,3068.35,10.7,0.463,5.464
2026-04-24,CMP1003,Severe_Weather_Awareness,Video,Atlantic,0.658,71966,1632.3,548.17,80.18,4792.17,7.62,0.336,8.742
2026-04-01,CMP1006,Spring_Forecast_Launch,Video,Atlantic,0.668,35725,592.8,318.5,23.13,1719.39,8.92,0.537,5.398
2025-11-08,CMP1005,Local_News_Sponsorship,Search,Atlantic,0.364,71033,1262.5,271.49,85.77,6608.65,3.82,0.215,24.342
2026-04-26,CMP1003,Severe_Weather_Awareness,Search,British Columbia,0.419,51579,851.8,460.33,40.14,2868.94,8.92,0.54,6.232
2026-01-27,CMP1002,Premium_Upgrade_Q1,Video,Atlantic,0.948,59861,1001.5,1059.1,33.84,2160.08,17.69,1.057,2.04
2025-11-13,CMP1002,Premium_Upgrade_Q1,Search,Ontario,0.34,56249,1072.4,373.52,34.51,1591.46,6.64,0.348,4.261
2025-12-31,CMP1003,Severe_Weather_Awareness,Connected TV,Alberta,0.82,63664,1143.0,678.73,62.4,5801.43,10.66,0.594,8.547
2026-02-17,CMP1002,Premium_Upgrade_Q1,Display,Ontario,0.614,56411,585.8,278.15,25.5,1699.66,4.93,0.475,6.111
2026-04-28,CMP1001,App_Download_Push,Connected TV,Atlantic,0.676,71770,1108.2,886.25,68.38,5118.72,12.35,0.8,5.776
2026-04-12,CMP1006,Spring_Forecast_Launch,Connected TV,Ontario,0.306,79523,1909.4,492.99,61.21,2322.98,6.2,0.258,4.712
2025-11-27,CMP1000,Winter_Storm_Alert_Promo,Native,Quebec,0.377,32139,346.9,401.87,17.78,797.08,12.5,1.158,1.983
2025-12-26,CMP1002,Premium_Upgrade_Q1,Display,Atlantic,0.931,53715,1114.1,448.31,73.29,3985.7,8.35,0.402,8.89
2026-01-25,CMP1002,Premium_Upgrade_Q1,Native,Ontario,0.644,55986,1072.8,623.75,58.95,4335.8,11.14,0.581,6.951
2026-03-15,CMP1005,Local_News_Sponsorship,Search,British Columbia,0.615,47848,880.2,247.27,44.54,2219.25,5.17,0.281,8.975
2026-01-22,CMP1002,Premium_Upgrade_Q1,Video,Alberta,0.923,65090,998.1,736.31,34.99,1842.15,11.31,0.738,2.502
2026-04-29,CMP1006,Spring_Forecast_Launch,Connected TV,Atlantic,0.619,58439,491.4,395.45,25.84,1394.76,6.77,0.805,3.527
2025-11-03,CMP1002,Premium_Upgrade_Q1,Connected TV,Atlantic,0.147,69914,448.1,780.81,15.69,1370.03,11.17,1.743,1.755
2026-02-17,CMP1007,B2B_Partner_Coop,Video,Quebec,0.614,63020,966.3,797.67,57.25,2745.36,12.66,0.826,3.442
2026-03-16,CMP1006,Spring_Forecast_Launch,Video,Atlantic,0.303,91250,840.8,1320.54,20.95,1306.64,14.47,1.571,0.989
2026-01-25,CMP1005,Local_News_Sponsorship,Video,Atlantic,0.644,36748,380.7,309.64,6.98,458.21,8.43,0.813,1.48
2025-12-03,CMP1003,Severe_Weather_Awareness,Connected TV,Atlantic,0.811,70056,986.7,271.99,35.35,3106.62,3.88,0.276,11.422
2025-12-20,CMP1000,Winter_Storm_Alert_Promo,Display,Atlantic,0.912,86927,659.4,479.0,27.75,1177.11,5.51,0.726,2.457
2026-03-02,CMP1006,Spring_Forecast_Launch,Connected TV,Ontario,0.593,50909,1365.5,359.88,73.46,6478.27,7.07,0.264,18.001
2025-12-15,CMP1006,Spring_Forecast_Launch,Display,Ontario,0.976,31129,466.2,227.27,15.94,845.75,7.3,0.488,3.721
2026-02-07,CMP1003,Severe_Weather_Awareness,Connected TV,Quebec,0.895,78186,694.9,807.37,37.87,2855.33,10.33,1.162,3.537
2026-02-18,CMP1001,App_Download_Push,Search,Atlantic,0.616,53398,902.1,603.22,42.53,2613.24,11.3,0.669,4.332
2025-12-26,CMP1004,Brand_Lift_National,Display,Ontario,0.931,67976,1106.9,258.08,59.25,1913.47,3.8,0.233,7.414
2025-11-16,CMP1002,Premium_Upgrade_Q1,Search,Alberta,0.307,67056,408.2,593.64,5.57,335.49,8.85,1.454,0.565
2025-11-23,CMP1001,App_Download_Push,Connected TV,Quebec,0.383,55580,1452.6,517.42,85.03,4241.93,9.31,0.356,8.198
2026-04-22,CMP1002,Premium_Upgrade_Q1,Connected TV,Quebec,0.651,38827,827.1,372.02,34.48,2884.47,9.58,0.45,7.754
2025-12-07,CMP1004,Brand_Lift_National,Connected TV,Atlantic,0.618,36933,619.3,488.52,23.88,1535.32,13.23,0.789,3.143
2026-01-13,CMP1005,Local_News_Sponsorship,Search,Alberta,0.709,39747,470.1,451.56,20.4,1137.39,11.36,0.961,2.519
2026-02-19,CMP1006,Spring_Forecast_Launch,Native,Ontario,0.729,58874,508.3,319.79,26.4,1566.94,5.43,0.629,4.9
2026-01-12,CMP1006,Spring_Forecast_Launch,Native,Atlantic,0.694,40950,1073.9,341.6,24.52,2044.46,8.34,0.318,5.985
2026-02-01,CMP1002,Premium_Upgrade_Q1,Search,British Columbia,0.705,62380,731.5,680.45,17.35,1429.07,10.91,0.93,2.1
2026-04-07,CMP1005,Local_News_Sponsorship,Native,Quebec,0.421,23927,456.4,235.18,17.23,1510.98,9.83,0.515,6.425
2025-12-25,CMP1003,Severe_Weather_Awareness,Connected TV,Quebec,0.638,42742,674.4,314.64,0.67,52.39,7.36,0.467,0.167
2026-01-05,CMP1004,Brand_Lift_National,Search,Quebec,0.64,12447,180.0,63.5,11.28,599.27,5.1,0.353,9.437
2025-12-14,CMP1006,Spring_Forecast_Launch,Native,Quebec,0.816,50565,692.5,618.12,34.44,1491.82,12.22,0.893,2.413
2025-12-15,CMP1000,Winter_Storm_Alert_Promo,Video,Alberta,0.976,49271,1052.1,407.47,24.58,2852.63,8.27,0.387,7.001
2026-01-16,CMP1005,Local_News_Sponsorship,Video,Ontario,0.809,40628,1078.7,281.57,67.21,1166.61,6.93,0.261,4.143
2025-11-26,CMP1001,App_Download_Push,Video,Atlantic,0.145,47859,929.3,220.79,28.95,1223.77,4.61,0.238,5.543
2025-11-12,CMP1004,Brand_Lift_National,Connected TV,Quebec,0.243,64145,1823.5,422.81,35.22,1588.73,6.59,0.232,3.758
2026-01-14,CMP1006,Spring_Forecast_Launch,Search,British Columbia,0.737,84717,1857.8,693.44,33.06,2024.21,8.19,0.373,2.919
2025-11-18,CMP1000,Winter_Storm_Alert_Promo,Video,Quebec,0.198,59925,965.2,801.64,20.23,1304.08,13.38,0.831,1.627
2026-02-26,CMP1001,App_Download_Push,Search,Ontario,0.957,36228,978.7,1015.22,36.29,1565.62,28.02,1.037,1.542
2026-04-06,CMP1007,B2B_Partner_Coop,Display,Ontario,0.315,67705,589.3,664.36,36.36,1673.68,9.81,1.127,2.519
2026-04-04,CMP1007,B2B_Partner_Coop,Display,Ontario,0.634,18905,278.6,137.15,11.7,788.48,7.25,0.492,5.749
2026-02-08,CMP1002,Premium_Upgrade_Q1,Video,Alberta,0.685,52228,839.7,527.72,53.92,3286.44,10.1,0.628,6.228
2025-12-19,CMP1001,App_Download_Push,Display,Atlantic,0.843,46022,1245.0,562.39,64.84,4260.07,12.22,0.452,7.575
2026-01-16,CMP1000,Winter_Storm_Alert_Promo,Display,Ontario,0.809,80839,843.2,587.38,39.04,3021.15,7.27,0.697,5.143
2026-03-19,CMP1005,Local_News_Sponsorship,Display,Alberta,0.363,62119,882.0,610.42,43.68,2857.25,9.83,0.692,4.681
2026-02-21,CMP1002,Premium_Upgrade_Q1,Search,Quebec,0.763,63676,924.3,422.66,60.88,2394.35,6.64,0.457,5.665
2026-03-13,CMP1001,App_Download_Push,Native,Ontario,0.33,34243,533.6,353.39,33.5,908.55,10.32,0.662,2.571
2026-01-10,CMP1004,Brand_Lift_National,Native,Quebec,0.617,40161,590.2,226.97,21.05,1612.49,5.65,0.385,7.104
2026-03-29,CMP1005,Local_News_Sponsorship,Display,Alberta,0.305,53752,698.5,595.15,26.77,2754.34,11.07,0.852,4.628
2026-03-28,CMP1007,B2B_Partner_Coop,Display,Quebec,0.634,39359,716.6,490.15,37.77,2190.78,12.45,0.684,4.47
2026-03-10,CMP1006,Spring_Forecast_Launch,Video,Atlantic,0.348,63033,399.8,718.54,26.73,1380.61,11.4,1.797,1.921
2025-11-02,CMP1001,App_Download_Push,Native,Atlantic,0.14,35092,690.1,336.43,23.71,1477.64,9.59,0.488,4.392
2026-04-20,CMP1007,B2B_Partner_Coop,Display,British Columbia,0.615,65153,534.5,584.88,11.86,914.59,8.98,1.094,1.564
2026-03-09,CMP1007,B2B_Partner_Coop,Connected TV,Atlantic,0.405,26383,610.6,202.86,23.71,2201.05,7.69,0.332,10.85
2026-02-01,CMP1001,App_Download_Push,Native,Quebec,0.705,78250,741.1,340.52,46.26,1619.66,4.35,0.459,4.756
2025-11-11,CMP1003,Severe_Weather_Awareness,Native,Ontario,0.281,31672,269.0,381.06,14.89,1054.24,12.03,1.417,2.767
2025-12-25,CMP1002,Premium_Upgrade_Q1,Connected TV,Alberta,0.638,36325,345.7,374.97,13.75,391.21,10.32,1.085,1.043
2026-02-16,CMP1003,Severe_Weather_Awareness,Video,Alberta,0.765,41055,411.3,411.45,22.22,1268.47,10.02,1.0,3.083
2026-01-11,CMP1005,Local_News_Sponsorship,Video,Quebec,0.837,78221,1227.2,612.43,38.05,2474.33,7.83,0.499,4.04
2026-04-16,CMP1000,Winter_Storm_Alert_Promo,Display,British Columbia,0.544,49612,1015.3,410.77,61.31,3842.75,8.28,0.405,9.355
2026-01-13,CMP1003,Severe_Weather_Awareness,Native,Atlantic,0.709,37172,555.6,311.5,16.45,665.21,8.38,0.561,2.135
2025-11-18,CMP1003,Severe_Weather_Awareness,Native,Alberta,0.198,39819,645.3,301.28,30.51,2302.08,7.57,0.467,7.641
2026-03-31,CMP1002,Premium_Upgrade_Q1,Display,British Columbia,0.39,49207,794.5,244.73,32.05,2892.66,4.97,0.308,11.82
2026-01-02,CMP1001,App_Download_Push,Connected TV,Quebec,0.632,61309,718.7,432.62,45.51,2808.2,7.06,0.602,6.491
2025-11-13,CMP1003,Severe_Weather_Awareness,Connected TV,Quebec,0.34,37378,317.2,349.02,12.93,965.03,9.34,1.1,2.765
2025-11-10,CMP1003,Severe_Weather_Awareness,Display,British Columbia,0.221,70352,1325.5,503.32,57.95,3602.95,7.15,0.38,7.158
2026-03-16,CMP1004,Brand_Lift_National,Display,Ontario,0.303,156039,1694.9,3682.23,107.95,7514.55,23.6,2.173,2.041
2025-12-14,CMP1001,App_Download_Push,Video,Ontario,0.816,71057,1350.3,286.61,76.63,4278.98,4.03,0.212,14.93
2025-11-09,CMP1000,Winter_Storm_Alert_Promo,Display,British Columbia,0.317,40873,855.5,351.54,17.71,669.47,8.6,0.411,1.904
2026-04-28,CMP1002,Premium_Upgrade_Q1,Display,Ontario,0.676,34815,364.8,333.95,6.01,401.09,9.59,0.916,1.201
2025-11-25,CMP1005,Local_News_Sponsorship,Native,Ontario,0.388,77331,980.5,805.45,35.7,2050.19,10.42,0.821,2.545
2026-03-20,CMP1002,Premium_Upgrade_Q1,Connected TV,Atlantic,0.502,106087,1791.9,1351.49,56.85,4230.8,12.74,0.754,3.13
2026-01-26,CMP1000,Winter_Storm_Alert_Promo,Video,Atlantic,0.704,73197,1494.2,491.26,73.58,7196.99,6.71,0.329,14.65
2026-01-02,CMP1006,Spring_Forecast_Launch,Native,Alberta,0.632,59987,822.1,462.43,22.12,1584.07,7.71,0.562,3.426
2025-12-20,CMP1002,Premium_Upgrade_Q1,Connected TV,Quebec,0.912,29457,289.5,251.06,16.8,889.72,8.52,,3.544
2026-04-19,CMP1001,App_Download_Push,Display,British Columbia,0.531,52191,335.9,477.57,16.57,407.75,9.15,1.422,0.854
2026-03-25,CMP1007,B2B_Partner_Coop,Search,Alberta,0.47,52298,1207.3,507.27,46.24,2682.51,9.7,0.42,5.288
2026-03-06,CMP1006,Spring_Forecast_Launch,Native,Ontario,0.632,48052,724.3,341.61,22.48,1283.59,7.11,0.472,3.757
2026-02-09,CMP1005,Local_News_Sponsorship,Native,Ontario,0.796,49359,1043.1,321.57,33.6,1752.13,6.51,0.308,5.449
2026-04-12,CMP1001,App_Download_Push,Video,Ontario,0.306,53794,516.0,423.11,25.09,1826.33,7.87,0.82,4.316
2025-12-03,CMP1003,Severe_Weather_Awareness,Connected TV,Quebec,0.811,72779,817.1,659.9,45.1,3319.8,9.07,0.808,5.031
2026-04-06,CMP1007,B2B_Partner_Coop,Video,Atlantic,0.315,49758,899.6,346.51,28.09,1659.27,6.96,0.385,4.788
2026-04-13,CMP1004,Brand_Lift_National,Connected TV,Atlantic,0.602,76761,1000.0,542.08,30.28,1851.4,7.06,0.542,3.415
2026-01-19,CMP1003,Severe_Weather_Awareness,Connected TV,Atlantic,0.774,49688,1169.4,444.91,46.03,2365.19,8.95,0.38,5.316
2025-11-30,CMP1002,Premium_Upgrade_Q1,Connected TV,British Columbia,0.151,10730,240.9,71.54,10.04,971.1,6.67,0.297,13.574
2026-01-04,CMP1004,Brand_Lift_National,Native,Atlantic,0.762,40912,879.5,476.35,40.15,2219.01,11.64,0.542,4.658
2025-11-29,CMP1000,Winter_Storm_Alert_Promo,Display,Atlantic,0.374,58181,454.2,343.11,15.14,1267.78,5.9,0.755,3.695
2026-03-21,CMP1007,B2B_Partner_Coop,Video,Quebec,0.352,35291,593.6,244.04,23.6,2139.15,6.92,0.411,8.765
2025-12-28,CMP1005,Local_News_Sponsorship,Display,Atlantic,0.826,36680,1069.1,380.47,44.95,3244.23,10.37,0.356,8.527
2026-01-16,CMP1007,B2B_Partner_Coop,Connected TV,British Columbia,0.809,53750,1143.8,53.75,60.68,5074.83,1.0,0.047,94.414
2025-11-01,CMP1003,Severe_Weather_Awareness,Display,Ontario,0.332,41493,397.0,313.47,23.62,1366.73,7.55,0.79,4.36
2025-11-22,CMP1001,App_Download_Push,Video,British Columbia,0.317,68565,768.6,552.3,39.48,2386.51,8.06,0.719,4.321
2025-12-25,CMP1000,Winter_Storm_Alert_Promo,Native,Ontario,0.638,27315,239.6,243.7,13.66,704.22,8.92,1.017,2.89
2026-02-18,CMP1006,Spring_Forecast_Launch,Video,Alberta,0.616,57783,1028.5,498.41,40.69,1813.34,8.63,0.485,3.638
2025-12-25,CMP1005,Local_News_Sponsorship,Search,Quebec,0.638,62463,1338.7,521.65,54.67,4110.5,8.35,0.39,7.88
2026-02-08,CMP1006,Spring_Forecast_Launch,Video,Alberta,0.685,37802,598.0,405.77,17.08,1243.06,10.73,0.679,3.063
2026-04-27,CMP1005,Local_News_Sponsorship,Search,Quebec,0.511,45071,441.0,574.87,15.13,999.78,12.75,,1.739
2026-01-15,CMP1007,B2B_Partner_Coop,Native,Quebec,0.822,78403,1826.5,771.65,46.32,3299.88,9.84,0.422,4.276
2026-03-07,CMP1002,Premium_Upgrade_Q1,Connected TV,Atlantic,0.496,38627,361.0,397.27,12.77,460.01,10.28,1.101,1.158
2026-03-06,CMP1006,Spring_Forecast_Launch,Native,Alberta,0.632,55231,92.7,555.49,3.55,268.21,10.06,5.995,0.483
2026-03-15,CMP1004,Brand_Lift_National,Search,Alberta,0.615,36139,548.1,299.33,35.53,2219.67,8.28,0.546,7.415
2026-04-21,CMP1001,App_Download_Push,Native,British Columbia,0.505,14205,302.7,102.22,13.35,984.93,7.2,0.338,9.635
2026-01-24,CMP1007,B2B_Partner_Coop,Connected TV,Ontario,0.625,40567,1170.5,212.02,73.13,3912.67,5.23,0.181,18.454
2026-02-27,CMP1002,Premium_Upgrade_Q1,Connected TV,Alberta,0.742,72266,1421.7,901.26,86.63,6210.16,12.47,0.634,6.891
2026-01-24,CMP1005,Local_News_Sponsorship,Search,British Columbia,0.625,68438,1310.0,753.58,72.43,6034.59,11.01,0.575,8.008
2026-03-16,CMP1004,Brand_Lift_National,Connected TV,British Columbia,0.303,56349,1112.9,713.12,28.42,2190.5,12.66,0.641,3.072
