user_id,signup_date,acquisition_channel,region,plan_type,avg_monthly_sessions,alerts_enabled,push_notifications_enabled,tenure_months,churned,churn_date,ltv_cad
U102241,2025-11-04,Referral,Alberta,Free,4.35,1,0,1.93,0,,0.0
U100435,2025-03-11,Connected TV,Ontario,Free,9.21,1,0,9.87,1,2025-09-03,0.0
U100094,2024-08-14,Search,Ontario,Free,6.43,1,0,16.83,0,,0.0
U102275,2024-06-16,Native,Alberta,Free,3.73,1,0,18.8,1,2025-03-26,0.0
U100715,2024-08-03,Display,British Columbia,Free,6.89,1,0,17.2,0,,0.0
U100187,2025-09-11,Native,Ontario,Free,11.53,0,0,3.73,0,,0.0
U102112,2024-09-30,Video,Alberta,Free,0.73,1,1,15.27,1,2025-02-15,0.0
U101766,2025-02-11,Connected TV,Ontario,Free,10.17,1,1,10.8,0,,0.0
U102173,2025-03-24,Video,Quebec,Free,3.23,1,1,9.43,0,,0.0
U100107,2024-08-12,Organic,Ontario,Premium,2.79,0,1,16.9,0,,645.26
U102214,2025-11-03,Video,Ontario,Plus,2.22,1,1,1.97,1,2025-11-23,9.66
U100942,2025-07-22,Video,British Columbia,Free,1.84,1,0,5.43,1,2025-09-01,0.0
U102593,2025-06-28,Search,Quebec,Free,8.45,1,1,6.23,1,2025-12-15,0.0
U101029,2025-08-31,Referral,Quebec,Free,5.07,0,0,4.1,0,,0.0
U101670,2025-11-04,Video,Quebec,Free,3.92,1,1,1.93,0,,0.0
U100526,2024-12-24,Organic,Ontario,Plus,13.41,1,0,12.43,0,,152.41
U100871,2025-04-29,Display,British Columbia,Free,10.05,1,1,8.23,0,,0.0
U101028,2024-11-09,Connected TV,British Columbia,Free,2.13,1,1,13.93,0,,0.0
U101071,2025-11-21,Search,Ontario,Plus,6.72,1,0,1.37,0,,14.31
U101053,2025-03-08,Display,Quebec,Free,5.64,1,1,9.97,0,,0.0
U100886,2024-10-02,Video,Ontario,Free,5.73,0,1,15.2,1,2025-03-23,0.0
U100976,2024-11-21,Display,British Columbia,Free,6.66,1,1,13.53,0,,0.0
U102747,2025-11-01,Native,Quebec,Free,5.75,0,0,2.03,0,,0.0
U100748,2025-08-15,Display,Ontario,Plus,2.4,1,0,4.63,0,,88.42
U102400,2024-10-07,Referral,Ontario,Premium,9.25,0,1,15.03,1,2024-12-15,40.5
U100615,2024-06-13,Video,Ontario,Free,2.39,1,0,18.9,0,,0.0
U102726,2024-12-16,Display,Ontario,Plus,5.08,1,1,12.7,0,,185.12
U100378,2025-10-19,Native,Alberta,Plus,3.32,0,0,2.47,0,,20.03
U102077,2025-03-08,Connected TV,Atlantic,Plus,11.83,0,1,9.97,0,,155.25
U100335,2025-01-22,Display,Ontario,Plus,1.62,1,1,11.47,1,2025-03-27,32.03
U101940,2024-11-05,Display,Ontario,Free,2.48,1,0,14.07,0,,0.0
U101950,2024-10-29,Search,Quebec,Free,7.55,1,0,14.3,0,,0.0
U100484,2024-10-10,Referral,Ontario,Plus,3.28,1,0,14.93,0,,129.09
U102378,2025-08-07,Referral,Quebec,Free,6.02,1,0,4.9,0,,0.0
U100347,2024-07-01,Search,British Columbia,Free,14.3,1,1,18.3,0,,0.0
U102847,2025-07-10,Native,British Columbia,Plus,12.85,1,0,5.83,0,,19.85
U101579,2025-10-27,Connected TV,Quebec,Free,4.44,0,0,2.2,1,2025-11-21,0.0
U101814,2025-11-14,Search,Alberta,Free,7.08,1,0,1.6,1,2025-12-05,0.0
U100507,2025-09-08,Referral,Ontario,Free,4.44,1,1,3.83,0,,0.0
U100309,2024-08-30,Referral,British Columbia,Plus,10.99,0,0,16.3,1,2025-11-27,241.14
U102619,2024-11-28,Video,Alberta,Premium,7.91,1,0,13.3,0,,349.12
U101988,2024-06-06,Search,Atlantic,Free,8.11,1,1,19.13,0,,0.0
U102551,2025-02-18,Connected TV,Ontario,Plus,5.04,1,1,10.57,0,,172.07
U101665,2024-07-03,Organic,Ontario,Plus,5.57,1,0,18.23,0,,270.06
U100120,2025-08-07,Search,Atlantic,Free,3.06,1,1,4.9,0,,0.0
U101008,2025-04-02,Referral,Atlantic,Free,5.04,1,0,9.13,0,,0.0
U101900,2025-07-30,Native,Ontario,Free,5.18,1,0,5.17,1,2025-09-13,0.0
U102080,2025-01-19,Search,Quebec,Free,2.63,1,0,11.57,1,2025-01-25,0.0
U102079,2025-08-10,Search,Quebec,Free,7.18,1,0,4.8,0,,0.0
U101836,2025-03-12,Organic,Quebec,Free,8.19,1,1,9.83,0,,0.0
U101476,2024-06-19,Search,Ontario,Free,7.65,1,1,18.7,0,,0.0
U102196,2024-07-19,Display,Quebec,Free,3.98,1,1,17.7,1,2024-10-23,0.0
U101123,2025-05-14,Search,Quebec,Premium,0.47,1,0,7.73,0,,190.96
U100689,2024-09-09,Organic,Alberta,Plus,16.87,1,1,15.97,0,,200.01
U101922,2024-07-06,Organic,Atlantic,Premium,11.39,1,1,18.13,0,,372.85
U101541,2024-11-23,Video,Ontario,Premium,7.74,1,0,13.47,0,,633.71
U101817,2025-02-07,Search,Ontario,Plus,20.9,1,1,10.93,1,2025-09-05,72.22
U100450,2025-03-04,Search,Alberta,Premium,18.42,0,0,10.1,0,,342.96
U100547,2025-01-02,Referral,British Columbia,Plus,10.98,1,0,12.13,0,,157.12
U102950,2024-07-01,Display,Ontario,Plus,3.42,1,1,18.3,0,,197.88
U101391,2025-08-19,Organic,Ontario,Plus,7.59,1,1,4.5,0,,57.88
U102415,2024-10-30,Organic,Atlantic,Premium,13.53,0,0,14.27,0,,433.61
U100277,2024-10-17,Search,Quebec,Plus,0.35,1,0,14.7,0,,151.37
U101811,2024-08-20,Video,Quebec,Free,1.63,0,0,16.63,0,,0.0
U101409,2024-08-04,Native,British Columbia,Plus,6.25,1,1,17.17,0,,253.73
U102391,2024-10-19,Organic,Ontario,Free,3.56,1,1,14.63,0,,0.0
U101786,2025-06-22,Native,Alberta,Free,1.96,1,1,6.43,0,,0.0
U102143,2025-10-27,Search,Quebec,Premium,16.75,1,1,2.2,0,,62.04
U100451,2025-07-24,Organic,British Columbia,Premium,7.52,1,0,5.37,0,,170.5
U100458,2024-11-26,Video,Ontario,Free,2.93,1,1,13.37,0,,0.0
U101445,2025-03-10,Connected TV,Ontario,Free,6.12,1,0,9.9,0,,0.0
U102926,2025-06-26,Connected TV,British Columbia,Plus,7.26,1,1,6.3,0,,70.28
U100771,2024-08-29,Search,Quebec,Premium,7.08,0,1,16.33,0,,709.62
U100468,2025-10-17,Organic,Quebec,Free,2.15,0,0,2.53,0,,0.0
U101382,2025-03-20,Connected TV,Quebec,Free,10.07,0,0,9.57,0,,0.0
U102530,2025-10-30,Search,Quebec,Free,0.99,1,1,2.1,0,,0.0
U102721,2025-02-12,Referral,Quebec,Free,6.84,0,1,10.77,0,,0.0
U100431,2024-12-02,Organic,Atlantic,Free,3.66,0,1,13.17,0,,0.0
U101821,2025-04-03,Connected TV,Atlantic,Plus,10.08,0,1,9.1,0,,131.72
U102552,2025-04-14,Referral,Ontario,Free,3.54,0,0,8.73,1,2025-09-25,0.0
U102909,2025-03-27,Display,Ontario,Free,9.4,1,1,9.33,0,,0.0
U100734,2024-11-25,Organic,Quebec,Premium,0.71,1,1,13.4,0,,332.84
U101126,2024-06-20,Search,Quebec,Premium,3.73,1,0,18.67,0,,941.96
U100483,2024-08-29,Connected TV,Ontario,Free,8.04,1,0,16.33,0,,0.0
U101139,2025-04-21,Video,British Columbia,Free,0.1,0,1,8.5,1,2025-06-13,0.0
U100459,2025-06-23,Organic,Atlantic,Free,13.09,1,1,6.4,0,,0.0
U101611,2024-10-13,Connected TV,Quebec,Free,2.26,1,1,14.83,1,2025-05-10,0.0
U101120,2024-09-01,Connected TV,Ontario,Free,5.34,0,1,16.23,1,2024-11-07,0.0
U101885,2025-03-25,Connected TV,Atlantic,Free,4.73,1,1,9.4,1,2025-07-20,0.0
U102184,2025-06-11,Connected TV,Ontario,Plus,0.48,1,1,6.8,0,,112.34
U100176,2024-07-23,Organic,Quebec,FREE,12.41,0,0,17.57,1,2024-09-29,0.0
U100506,2024-12-31,Connected TV,Quebec,Free,3.25,0,1,12.2,0,,0.0
U100170,2024-08-02,Organic,Quebec,Free,14.17,1,1,17.23,0,,0.0
U100071,2024-10-04,Native,Atlantic,Free,2.19,1,0,15.13,1,2025-09-20,0.0
U101098,2025-11-30,Native,Quebec,Free,8.47,0,0,1.07,0,,0.0
U102798,2025-04-05,Referral,Quebec,Plus,3.86,0,1,9.03,0,,117.77
U100695,2024-08-05,Organic,Atlantic,Plus,6.44,1,1,17.13,0,,206.31
U101387,2025-08-23,Display,British Columbia,Free,2.1,0,0,4.37,0,,0.0
U102805,2024-06-04,Search,Quebec,Premium,7.16,1,1,19.2,0,,775.7
U102494,2025-10-28,Video,Quebec,Plus,3.43,1,0,2.17,0,,30.44
U101442,2024-11-11,Native,Alberta,Plus,9.61,1,0,13.87,0,,234.38
U102699,2025-10-17,Native,Quebec,Plus,2.9,0,1,2.53,0,,18.4
U100389,2025-07-18,Connected TV,British Columbia,Free,3.64,0,0,5.57,0,,0.0
U102559,2024-06-09,Organic,Quebec,Plus,13.44,1,0,19.03,0,,234.8
U100013,2025-09-26,Native,British Columbia,Plus,5.35,1,0,3.23,0,,59.88
U102425,2025-04-07,Referral,British Columbia,Premium,14.0,1,1,8.97,0,,341.6
U100165,2025-11-19,Display,British Columbia,Free,9.77,1,1,1.43,0,,0.0
U101458,2025-05-29,Video,Ontario,Free,17.45,0,1,7.23,0,,0.0
U102564,2024-12-07,Connected TV,British Columbia,Free,4.64,1,0,13.0,0,,0.0
U102397,2025-01-06,Native,Ontario,Free,4.98,1,1,12.0,1,2025-06-08,0.0
U100186,2025-10-23,Display,Ontario,Free,5.35,0,0,2.33,0,,0.0
U102377,2025-03-24,Video,Ontario,Plus,6.09,1,1,9.43,0,,61.53
U102537,2025-01-01,Display,Ontario,Premium,1.36,0,0,12.17,0,,574.5
U102607,2025-11-22,Display,Ontario,Free,3.03,0,1,1.33,0,,0.0
U100807,2025-01-14,Search,Ontario,Free,6.65,0,0,11.73,0,,0.0
U102546,2025-10-08,Video,Ontario,Plus,1.22,0,0,2.83,1,2025-12-04,25.85
U100017,2025-08-09,Native,British Columbia,Plus,1.17,1,0,4.83,0,,47.26
U100068,2025-11-14,Display,Atlantic,Free,1.93,1,0,1.6,0,,0.0
U101306,2024-06-24,Organic,Quebec,Plus,6.59,1,0,18.53,0,,184.33
U102730,2025-01-24,Native,British Columbia,Plus,4.79,1,0,11.4,0,,129.4
U102248,2025-10-30,Connected TV,Quebec,Free,6.44,1,0,2.1,1,2025-12-05,0.0
U100082,2024-10-16,Connected TV,Ontario,Free,17.77,0,1,14.73,0,,0.0
U101122,2025-05-20,Organic,Ontario,Premium,2.32,0,1,7.53,0,,226.18
U102282,2024-09-21,Organic,Ontario,Free,7.45,1,1,15.57,0,,0.0
U102793,2025-07-18,Native,Ontario,Plus,8.89,0,0,5.57,0,,73.95
U101506,2025-08-22,Video,Ontario,Plus,4.44,1,0,4.4,0,,39.81
U100442,2025-07-30,Native,Ontario,Plus,3.79,0,0,5.17,0,,69.02
U100786,2025-11-28,Organic,Ontario,Free,3.67,1,1,1.13,1,2025-12-21,0.0
U100193,2025-05-22,Organic,Ontario,Free,4.84,1,1,7.47,1,2025-06-13,0.0
U102025,2025-10-16,Referral,Quebec,Free,7.81,1,1,2.57,0,,0.0
U102193,2024-07-22,Display,Alberta,Plus,6.2,1,1,17.6,0,,174.38
U101093,2024-09-19,Display,Alberta,Plus,3.24,1,0,15.63,1,2024-10-19,11.24
U101065,2025-09-29,Connected TV,Ontario,Premium,14.26,1,0,3.13,0,,85.27
U101233,2025-06-10,Display,Alberta,Plus,2.89,1,0,6.83,0,,89.64
U101218,2025-10-08,Search,British Columbia,Plus,2.94,1,0,2.83,0,,36.52
U100209,2024-07-20,Connected TV,Alberta,Free,2.82,1,1,17.67,0,,0.0
U101946,2025-03-03,Search,Atlantic,Free,6.23,1,1,10.13,0,,0.0
U101831,2024-07-01,Search,Alberta,Free,5.64,1,1,18.3,0,,0.0
U101104,2025-09-21,Display,British Columbia,Free,1.38,1,0,3.4,0,,0.0
U102090,2024-11-25,Connected TV,British Columbia,Plus,7.79,0,0,13.4,0,,123.7
U102969,2024-07-02,Connected TV,Ontario,Premium,10.58,0,1,18.27,0,,348.81
U102803,2024-08-13,Connected TV,British Columbia,Free,7.25,1,1,16.87,0,,0.0
U102118,2024-06-06,Search,Quebec,Free,15.96,1,0,19.13,0,,0.0
U100401,2025-11-19,Organic,Ontario,Plus,4.71,0,0,1.43,0,,15.53
U100232,2025-09-21,Search,British Columbia,Free,7.21,1,0,3.4,0,,0.0
U102396,2025-01-27,Display,Quebec,Free,5.75,1,1,11.3,0,,0.0
U101918,2025-07-20,Connected TV,Quebec,Plus,4.51,1,0,5.5,0,,59.2
U100826,2025-01-13,Search,Ontario,Premium,8.21,0,0,11.77,1,2025-05-27,107.51
U100880,2025-03-21,Display,Ontario,Free,5.91,1,0,9.53,1,2025-11-25,0.0
U102508,2025-09-29,Display,Alberta,Free,6.5,1,0,3.13,0,,0.0
U102099,2025-03-01,Search,Quebec,Free,6.99,0,1,10.2,0,,0.0
U102770,2024-10-05,Referral,British Columbia,Free,16.21,1,1,15.1,1,2025-05-09,0.0
U101991,2024-10-02,Display,Ontario,Free,2.62,1,0,15.2,0,,0.0
U100785,2024-09-09,Referral,Ontario,Premium,7.23,0,1,15.97,0,,254.2
U101317,2025-10-28,Search,Ontario,Free,2.4,1,0,2.17,0,,0.0
U101565,2025-08-24,Search,Ontario,Free,5.58,1,1,4.33,1,2025-12-11,0.0
U100160,2025-11-08,Referral,Alberta,Plus,5.97,0,0,1.8,1,2025-12-17,23.1
U100916,2025-02-09,Referral,Ontario,Plus,2.15,1,0,10.87,0,,151.96
U102618,2025-10-07,Connected TV,Quebec,Free,6.76,1,1,2.87,0,,0.0
U100992,2025-06-02,Connected TV,Ontario,Plus,1.66,0,1,7.1,0,,61.63
U102197,2025-04-04,Search,Ontario,Plus,3.22,0,0,9.07,0,,130.03
U101829,2024-11-20,Native,Quebec,Free,8.73,1,0,13.57,0,,0.0
U101572,2025-09-02,Search,Quebec,Free,6.96,0,1,4.03,1,2025-09-12,0.0
U100016,2025-07-18,Display,Alberta,Free,1.2,1,0,5.57,0,,0.0
U100683,2024-06-22,Display,Ontario,Premium,6.23,1,0,18.6,0,,152.26
U101168,2024-07-19,Video,Quebec,Free,5.09,0,1,17.7,0,,0.0
U101796,2025-04-25,Display,Alberta,Free,7.97,1,0,8.37,0,,0.0
U100074,2024-09-22,Video,Quebec,Free,7.02,0,1,15.53,0,,0.0
U102611,2025-03-08,Referral,Ontario,Premium,20.82,1,1,9.97,0,,344.38
U100729,2024-11-27,Video,Atlantic,Free,10.69,1,1,13.33,0,,0.0
U101694,2025-07-12,Display,British Columbia,Free,19.54,1,1,5.77,0,,0.0
U100950,2025-02-24,Referral,Quebec,Free,4.8,0,1,10.37,0,,0.0
U102168,2024-10-17,Display,Ontario,Free,2.13,0,1,14.7,0,,0.0
U101903,2025-07-10,Organic,British Columbia,Premium,9.98,1,0,5.83,0,,206.47
U102233,2025-09-22,Display,Quebec,Plus,11.19,1,0,3.37,0,,39.58
U101661,2025-01-07,Search,Ontario,Free,6.67,1,0,11.97,0,,0.0
U100489,2024-06-05,Organic,,Free,,1,0,19.17,1,2025-01-19,
U100619,2024-07-29,Organic,British Columbia,Free,4.23,1,0,17.37,0,,0.0
U100188,2025-06-13,Search,Ontario,Free,4.37,0,1,6.73,0,,0.0
U101181,2025-09-21,Display,Alberta,Plus,7.88,0,1,3.4,1,2025-12-15,44.35
U102582,2025-08-15,Search,Ontario,Free,10.62,0,1,4.63,1,2025-10-12,0.0
U102753,2025-03-30,Display,Ontario,Free,11.03,1,1,9.23,1,2025-11-22,0.0
U101114,2025-06-26,Native,Ontario,Free,5.61,0,1,6.3,0,,0.0
U100110,2024-06-19,Search,British Columbia,Premium,0.95,1,1,18.7,0,,623.58
U100707,2024-12-08,Connected TV,Atlantic,Plus,1.42,1,0,12.97,0,,49.89
U101087,2025-11-05,Search,Quebec,Free,5.39,1,0,1.9,1,2025-12-10,0.0
U101121,2025-10-18,Native,Ontario,Free,5.01,1,1,2.5,1,2025-11-25,0.0
U102877,2024-11-01,Organic,Ontario,Free,12.49,0,1,14.2,0,,0.0
U100620,2024-12-24,Connected TV,Ontario,Free,2.46,1,1,12.43,0,,0.0
U101275,2025-02-24,Referral,Ontario,Free,0.91,1,1,10.37,1,2025-03-06,0.0
U101208,2025-08-05,Display,Ontario,Free,8.05,0,0,4.97,1,2025-12-16,0.0
U102748,2024-11-11,Display,Ontario,Premium,10.61,1,0,13.87,0,,553.2
U100392,2024-07-05,Referral,Ontario,Free,24.64,1,0,18.17,0,,0.0
U100792,2025-01-27,Native,Ontario,Plus,6.41,0,0,11.3,0,,125.12
U102541,2025-09-06,Referral,Alberta,Free,3.25,0,0,3.9,0,,0.0
U102202,2025-09-16,Search,Alberta,Free,7.04,1,1,3.57,0,,0.0
U101146,2025-03-27,Display,British Columbia,Free,2.47,1,1,9.33,1,2025-06-09,0.0
U102318,2025-08-29,Display,Ontario,Free,0.44,1,0,4.17,0,,0.0
U101534,2025-01-21,Organic,Alberta,Premium,8.31,1,0,11.5,1,2025-10-30,342.51
U102183,2025-02-09,Organic,Ontario,Plus,5.74,0,0,10.87,0,,142.82
U102035,2024-07-11,Connected TV,British Columbia,Free,3.71,1,1,17.97,0,,0.0
U101684,2024-11-10,Connected TV,Ontario,Free,6.67,0,1,13.9,1,2025-10-09,0.0
U101726,2024-09-10,Referral,Ontario,Plus,18.46,1,1,15.93,0,,123.06
U101278,2025-06-22,Search,Quebec,Plus,4.2,0,0,6.43,0,,78.76
U100169,2024-06-09,Search,Ontario,Plus,7.58,1,1,19.03,0,,145.63
U102784,2024-07-05,Search,Alberta,Plus,3.17,1,0,18.17,0,,182.25
U102867,2025-07-01,Search,Ontario,Plus,15.11,1,0,6.13,0,,85.95
U102588,2024-12-02,Organic,Alberta,Plus,5.39,1,0,13.17,0,,196.11
U102451,2025-09-12,Display,Quebec,Premium,10.31,0,1,3.7,0,,69.38
U101006,2025-04-19,Display,Ontario,Free,2.39,0,1,8.57,0,,0.0
U101957,2024-07-26,Connected TV,Ontario,Plus,3.3,1,1,17.47,0,,276.52
U101566,2025-04-26,Search,Quebec,Free,1.51,1,1,8.33,0,,0.0
U101881,2025-09-02,Organic,Ontario,Free,1.29,1,1,4.03,1,2025-11-03,0.0
U100821,2025-08-17,Video,Alberta,Free,6.34,1,0,4.57,1,2025-09-27,0.0
U100297,2024-11-16,Organic,Ontario,Free,5.04,1,1,13.7,0,,0.0
U102006,2025-11-28,Search,Alberta,Free,5.54,1,0,1.13,0,,0.0
U101862,2025-06-23,Display,Ontario,Free,10.13,0,1,6.4,1,2025-10-06,0.0
U102973,2024-12-27,Search,Ontario,Plus,1.62,1,1,12.33,0,,135.61
U101435,2025-11-03,Video,Ontario,Free,7.91,1,1,1.97,0,,0.0
U100999,2024-07-05,Display,Ontario,Plus,1.67,1,1,18.17,0,,237.63
U100217,2024-10-19,Search,Ontario,PREMIUM,3.14,1,0,14.63,0,,466.4
U101837,2025-05-17,Video,Atlantic,Premium,1.59,1,0,7.63,0,,131.52
U101515,2025-09-11,Search,Quebec,PREMIUM,3.89,1,1,3.73,0,,162.26
U102444,2025-08-09,Native,Ontario,Premium,11.72,1,0,4.83,0,,147.2
U102161,2025-09-19,Organic,Ontario,Plus,4.16,1,0,3.47,0,,52.16
U102620,2025-09-14,Organic,Ontario,Free,13.66,1,1,3.63,1,2025-10-04,0.0
U100179,2025-01-17,Display,British Columbia,Free,15.08,1,1,11.63,0,,0.0
U101062,2025-01-17,Connected TV,Ontario,Plus,1.89,1,0,11.63,1,2025-10-19,125.65
U101558,2025-06-30,Organic,Ontario,Plus,9.58,1,1,6.17,1,2025-09-03,37.55
U102236,2025-04-27,Connected TV,Atlantic,Plus,0.69,0,0,8.3,1,2025-10-27,71.45
U102613,2025-05-03,Referral,Ontario,Plus,10.15,1,0,8.1,0,,103.89
U100817,2024-11-27,Organic,Alberta,Free,2.87,1,0,13.33,0,,0.0
U100899,2025-11-29,Referral,Ontario,FREE,11.15,0,1,1.1,1,2025-12-21,0.0
U101683,2025-09-04,Referral,Quebec,Plus,1.86,0,1,3.97,0,,62.32
U101894,2025-10-11,Native,Atlantic,Plus,2.58,0,0,2.73,1,2025-11-24,18.46
U100537,2025-03-11,Display,Quebec,Free,7.79,1,1,9.87,0,,0.0
U101696,2025-01-24,Search,Quebec,Plus,5.84,1,0,11.4,0,,140.91
U100321,2024-10-04,Search,Atlantic,Premium,13.71,1,0,15.13,0,,535.81
U101414,2025-09-20,Search,Quebec,Premium,5.09,1,0,3.43,0,,65.6
U100770,2025-03-24,Referral,Quebec,Plus,13.71,1,1,9.43,0,,77.77
U101651,2024-09-08,Referral,British Columbia,Premium,18.18,1,0,16.0,0,,332.24
U102422,2024-10-11,Search,British Columbia,Free,11.14,0,1,14.9,0,,0.0
U101770,2025-02-10,Organic,Alberta,PLUS,3.27,1,0,10.83,0,,128.39
U100553,2025-02-23,Organic,Ontario,Free,10.64,1,1,10.4,1,2025-08-25,0.0
U102119,2025-11-16,Search,Ontario,Free,5.23,1,0,1.53,0,,0.0
U100011,2025-11-30,Search,Atlantic,Free,6.11,1,0,1.07,0,,0.0
U102367,2024-10-07,Display,Alberta,Plus,0.67,1,0,15.03,1,2025-04-11,85.8
U101300,2025-07-29,Search,Quebec,PLUS,4.94,1,1,5.2,0,,50.46
U100370,2025-02-06,Referral,Atlantic,Plus,7.35,1,0,10.97,0,,99.97
U102738,2025-06-04,Display,Quebec,Free,1.3,1,0,7.03,0,,0.0
U102476,2024-12-28,Referral,Quebec,Plus,2.89,1,0,12.3,0,,152.88
U100590,2025-11-24,Organic,Ontario,Plus,11.47,1,1,1.27,0,,13.6
U101132,2025-03-18,Search,Ontario,Plus,2.32,0,1,9.63,0,,166.84
U100558,2025-11-12,Organic,Ontario,Premium,8.16,1,0,1.67,0,,62.44
U100426,2025-11-15,Native,Ontario,Free,0.45,1,1,1.57,0,,0.0
U102837,2025-06-17,Connected TV,,Premium,,0,1,6.6,1,2025-07-29,
U100438,2025-05-22,Display,Ontario,Plus,10.19,1,1,7.47,0,,110.57
U102884,2025-01-05,Referral,Ontario,Free,13.78,1,1,12.03,0,,0.0
U102483,2025-04-07,Video,Ontario,Free,3.77,1,0,8.97,0,,0.0
U101537,2024-09-01,Native,Quebec,Free,4.36,1,1,16.23,0,,0.0
U102826,2024-11-01,Connected TV,Alberta,Plus,0.2,1,1,14.2,0,,134.0
U102344,2025-07-31,Referral,Quebec,Plus,18.68,0,0,5.13,1,2025-08-14,5.34
U100106,2025-03-29,Search,Ontario,Plus,2.32,1,1,9.27,0,,122.98
U102570,2025-10-08,Video,Alberta,Free,0.11,1,1,2.83,1,2025-11-28,0.0
U101864,2024-06-20,Native,Atlantic,Free,6.11,1,1,18.67,0,,0.0
U102581,2024-07-13,Video,Ontario,Free,8.79,1,1,17.9,0,,0.0
U101445,2025-03-10,Connected TV,Ontario,Free,6.12,1,0,9.9,0,,0.0
U100671,2025-01-20,Organic,Quebec,Plus,9.17,1,1,11.53,0,,152.31
U101866,2024-10-03,Search,Quebec,Plus,2.52,0,1,15.17,0,,121.9
U101486,2025-01-28,Display,Atlantic,Plus,4.39,0,1,11.27,0,,138.23
U101660,2024-10-24,Organic,British Columbia,Premium,5.21,0,0,14.47,0,,509.63
U100382,2025-06-05,Video,Atlantic,Plus,8.39,1,0,7.0,1,2025-12-09,45.4
U100699,2025-06-11,Search,Quebec,Free,12.7,1,1,6.8,0,,0.0
U102643,2025-02-03,Search,Ontario,Free,6.62,0,1,11.07,0,,0.0
U102087,2024-07-14,Video,Ontario,Free,10.69,1,1,17.87,0,,0.0
U102916,2024-12-08,Native,British Columbia,Free,8.87,0,1,12.97,0,,0.0
U100655,2024-10-31,Search,British Columbia,Plus,3.29,1,1,14.23,0,,206.62
U100478,2025-10-22,Display,Ontario,Plus,6.68,0,0,2.37,1,2025-11-13,9.83
U101157,2024-06-16,Organic,Ontario,Plus,3.37,0,1,18.8,0,,182.29
U100246,2024-11-23,Display,Ontario,Premium,8.79,1,1,13.47,0,,375.3
U102370,2025-10-21,Display,Quebec,Plus,12.76,1,0,2.4,0,,22.21
U102480,2025-08-31,Search,Alberta,Plus,1.53,0,1,4.1,0,,63.9
U102650,2025-11-20,Search,Ontario,Plus,8.6,1,1,1.4,0,,18.68
U102670,2025-05-08,Display,British Columbia,Plus,2.8,0,1,7.93,0,,65.7
U102807,2024-09-24,Display,Atlantic,Free,1.16,1,1,15.47,0,,0.0
U101270,2025-07-13,Organic,Quebec,Plus,10.42,1,1,5.73,0,,79.18
U100612,2024-09-13,Native,Ontario,Free,1.77,1,1,15.83,0,,0.0
U100444,2024-11-12,Search,British Columbia,Plus,14.57,0,1,13.83,1,2025-03-26,70.91
U100994,2024-11-20,Video,Alberta,Free,7.62,1,1,13.57,0,,0.0
U100625,2025-06-20,Native,British Columbia,Free,6.93,1,1,6.5,0,,0.0
U102423,2024-11-11,Native,Ontario,Free,5.27,1,1,13.87,0,,0.0
U101744,2025-07-30,Search,Alberta,Premium,7.72,0,0,5.17,0,,174.78
U102756,2024-11-11,Organic,Alberta,Free,2.69,1,0,13.87,0,,0.0
U102366,2024-08-18,Organic,Alberta,Premium,9.56,0,0,16.7,0,,297.59
U102169,2025-09-28,Organic,British Columbia,Free,5.57,1,0,3.17,0,,0.0
U100904,2025-03-17,Connected TV,Atlantic,Free,6.96,1,0,9.67,0,,0.0
U102015,2025-06-19,Search,Ontario,Free,0.88,1,1,6.53,0,,0.0
U102937,2025-02-03,Display,Alberta,Free,1.6,0,0,11.07,1,2025-06-05,0.0
U101079,2024-10-07,Video,Quebec,Plus,2.32,0,1,15.03,0,,178.51
U102943,2024-06-25,Display,Quebec,Free,9.63,1,1,18.5,0,,0.0
U101019,2024-06-04,Organic,Quebec,Plus,8.34,1,1,19.2,0,,193.02
U100538,2024-06-09,Organic,Quebec,Premium,11.13,1,1,19.03,0,,778.41
U102656,2024-08-06,Organic,Ontario,Free,0.91,0,0,17.1,1,2025-07-01,0.0
U101510,2024-09-21,Referral,Ontario,Free,3.61,1,1,15.57,0,,0.0
U100491,2024-10-17,Display,Quebec,Free,2.59,1,0,14.7,0,,0.0
U102353,2024-08-18,Display,Quebec,Plus,4.14,1,0,16.7,0,,266.56
U101964,2024-08-10,Connected TV,Quebec,Free,1.62,1,0,16.97,0,,0.0
U102267,2025-09-20,Search,Ontario,Plus,2.64,1,0,3.43,0,,52.32
U101513,2024-11-04,Organic,British Columbia,Free,2.09,0,1,14.1,0,,0.0
U102957,2024-12-03,Connected TV,Quebec,Free,7.86,1,1,13.13,1,2025-01-13,0.0
U102259,2025-04-18,Video,Alberta,Plus,1.37,0,0,8.6,0,,122.86
U102970,2025-06-15,Display,Ontario,Plus,1.05,0,1,6.67,0,,100.36
U100545,2025-06-28,Referral,Ontario,Free,2.53,0,1,6.23,0,,0.0
U101507,2024-09-21,Display,Quebec,Plus,10.3,1,0,15.57,0,,167.43
U101793,2025-09-17,Organic,Quebec,Free,10.6,1,0,3.53,1,2025-12-03,0.0
U100703,2024-07-20,Display,Ontario,Free,3.34,0,1,17.67,0,,0.0
U101552,2025-06-11,Native,British Columbia,Free,0.33,1,1,6.8,0,,0.0
U102240,2025-05-31,Display,British Columbia,Free,3.05,1,0,7.17,0,,0.0
U100848,2025-04-19,Display,Ontario,Free,3.59,0,0,8.57,0,,0.0
